Container Number,Size,Tare (kg),Terminal,Region,Type,Available From,Available To,Price (KRW),Remarks
ONEU8766717,40FT,3800,DGT,부산,외항,2024-06-05,2024-06-09,45000,빠른 픽업 가능
OOLU9733972,40FT,4000,SNCT,인천,외항,2024-06-01,2024-06-05,45000,야간 불가
FSCU9874882,40FT,3600,PCTC,평택,내항,2024-06-07,2024-06-11,50000,야간 불가
MAEU3491317,40FT,3700,PCTC,평택,내항,2024-06-05,2024-06-09,45000,빠른 픽업 가능
HMMU6769076,20FT,2400,PNCT,평택,내항,2024-06-03,2024-06-08,47000,야간 불가
OOLU4117653,40HQ,4100,BPTG,부산,내항,2024-06-07,2024-06-11,47000,야간 불가
MSCU4323341,20FT,2500,KIT,광양,내항,2024-06-04,2024-06-08,47000,야간 불가
FSCU5930698,20FT,2200,HJIT,인천,외항,2024-06-02,2024-06-05,45000,빠른 픽업 가능
MSCU7882490,20FT,2200,HJIT,인천,외항,2024-06-01,2024-06-06,40000,야간 불가
MAEU9830072,40FT,3900,BPTS,부산,내항,2024-06-03,2024-06-06,42000,빠른 픽업 가능
OOLU2385817,40FT,3700,HBCT,부산,내항,2024-06-01,2024-06-05,40000,빠른 픽업 가능
TRIU1815541,20FT,2200,BCT,부산,외항,2024-06-07,2024-06-11,47000,빠른 픽업 가능
CMAU5843126,40FT,3600,SNCT,인천,외항,2024-06-03,2024-06-07,40000,빠른 픽업 가능
ONEU9639795,40FT,3700,UNCT,울산,내항,2024-06-02,2024-06-05,50000,야간 불가
MAEU2458628,40FT,3600,BPTS,부산,내항,2024-06-05,2024-06-08,40000,빠른 픽업 가능
YMLU4567942,20FT,2300,DGT,부산,외항,2024-06-03,2024-06-08,47000,빠른 픽업 가능
MSCU8360542,40HQ,4200,HBCT,부산,내항,2024-06-03,2024-06-07,40000,야간 불가
EMCU3916348,40FT,3800,HBCT,부산,내항,2024-06-07,2024-06-11,47000,확정 이후 연락
HMMU9149856,40HQ,3900,KIT,광양,내항,2024-06-01,2024-06-05,42000,확정 이후 연락
FSCU7467917,40FT,3700,BCT,부산,외항,2024-06-06,2024-06-09,47000,야간 불가
TRIU1698501,20FT,2400,PNCT,평택,내항,2024-06-01,2024-06-05,50000,전화 요망
YMLU5478412,40FT,4000,ICT,인천,내항,2024-06-02,2024-06-06,42000,빠른 픽업 가능
TCLU3110103,40FT,3800,E1CT,인천,내항,2024-06-01,2024-06-06,50000,전화 요망
CMAU5872392,20FT,2200,GWCT,광양,내항,2024-06-01,2024-06-04,42000,야간 불가
TRIU7769743,20FT,2400,BPTS,부산,내항,2024-06-02,2024-06-07,45000,빠른 픽업 가능
OOLU4245085,40FT,3600,JUCT,울산,내항,2024-06-05,2024-06-08,40000,확정 이후 연락
TCLU9572285,20FT,2200,PNIT,부산,외항,2024-06-03,2024-06-07,50000,야간 불가
MSCU3115287,40HQ,4000,PNC,부산,외항,2024-06-05,2024-06-10,45000,확정 이후 연락
FSCU1541032,20FT,2100,PCTC,평택,내항,2024-06-06,2024-06-10,47000,확정 이후 연락
YMLU7787599,40FT,4000,DGT,부산,외항,2024-06-07,2024-06-11,45000,빠른 픽업 가능
OOLU1598413,40HQ,4000,BCT,부산,외항,2024-06-07,2024-06-11,40000,빠른 픽업 가능
CMAU8073209,40HQ,3900,UNCT,울산,내항,2024-06-02,2024-06-05,42000,전화 요망
MSCU3188411,20FT,2100,TOC,부산,내항,2024-06-07,2024-06-10,42000,전화 요망
OOLU7270053,40HQ,3800,IFT,인천,내항,2024-06-03,2024-06-06,47000,빠른 픽업 가능
EMCU4441808,20FT,2200,E1CT,인천,내항,2024-06-04,2024-06-08,40000,빠른 픽업 가능
OOLU5402136,20FT,2300,PNCT,평택,내항,2024-06-05,2024-06-10,47000,전화 요망
TCLU4162682,40HQ,4200,BCT,부산,외항,2024-06-02,2024-06-05,47000,확정 이후 연락
CMAU5466982,40FT,4000,TOC,부산,내항,2024-06-03,2024-06-06,45000,빠른 픽업 가능
ONEU3778759,40FT,4000,HBCT,부산,내항,2024-06-07,2024-06-10,45000,빠른 픽업 가능
FSCU1372806,40FT,3900,PCTC,평택,내항,2024-06-05,2024-06-10,42000,전화 요망
ONEU5657500,40FT,3800,PNC,부산,외항,2024-06-07,2024-06-10,40000,전화 요망
MAEU2758456,20FT,2300,PNC,부산,외항,2024-06-05,2024-06-09,45000,확정 이후 연락
MSCU2258315,40HQ,4200,BPTG,부산,내항,2024-06-06,2024-06-10,45000,빠른 픽업 가능
EMCU3372096,20FT,2200,BPTS,부산,내항,2024-06-02,2024-06-07,47000,야간 불가
EMCU3014108,40HQ,4200,BPTG,부산,내항,2024-06-05,2024-06-10,47000,야간 불가
MSCU7432411,40HQ,3800,TOC,부산,내항,2024-06-05,2024-06-08,42000,야간 불가
MSCU8878575,20FT,2100,HBCT,부산,내항,2024-06-07,2024-06-11,42000,야간 불가
OOLU2424409,20FT,2200,UNCT,울산,내항,2024-06-01,2024-06-05,42000,전화 요망
TRIU5679133,20FT,2500,DGT,부산,외항,2024-06-05,2024-06-09,40000,야간 불가
FSCU5580008,20FT,2300,JUCT,울산,내항,2024-06-05,2024-06-09,42000,전화 요망
MSCU8643458,40HQ,4000,BNCT,부산,외항,2024-06-04,2024-06-08,47000,빠른 픽업 가능
TRIU1891551,40FT,4000,DGT,부산,외항,2024-06-07,2024-06-10,42000,빠른 픽업 가능
ONEU4263960,40FT,4000,HJIT,인천,외항,2024-06-04,2024-06-09,42000,빠른 픽업 가능
YMLU3096476,40FT,3800,DGT,부산,외항,2024-06-06,2024-06-11,40000,야간 불가
TCLU3612430,40HQ,4100,BPTS,부산,내항,2024-06-06,2024-06-09,45000,확정 이후 연락
MSCU5380354,20FT,2400,HBCT,부산,내항,2024-06-05,2024-06-10,42000,야간 불가
TCLU4598913,40FT,3800,E1CT,인천,내항,2024-06-05,2024-06-09,50000,야간 불가
CMAU1078173,40FT,3600,GWCT,광양,내항,2024-06-07,2024-06-12,42000,전화 요망
CMAU5932332,20FT,2100,PNCT,평택,내항,2024-06-07,2024-06-10,50000,빠른 픽업 가능
MAEU1864864,20FT,2100,ICT,인천,내항,2024-06-07,2024-06-12,45000,야간 불가
OOLU3587415,40FT,3900,SNCT,인천,외항,2024-06-05,2024-06-10,50000,전화 요망
TRIU8695662,40FT,4000,HJIT,인천,외항,2024-06-01,2024-06-05,45000,야간 불가
TRIU5466056,40HQ,3800,TOC,부산,내항,2024-06-02,2024-06-05,42000,빠른 픽업 가능
CMAU8386417,40FT,3800,HJIT,인천,외항,2024-06-06,2024-06-11,47000,확정 이후 연락
YMLU7243153,40HQ,4200,UNCT,울산,내항,2024-06-04,2024-06-08,40000,전화 요망
CMAU6042544,40FT,4000,TOC,부산,내항,2024-06-03,2024-06-08,42000,야간 불가
HMMU2306580,40HQ,4100,UNCT,울산,내항,2024-06-02,2024-06-05,42000,전화 요망
CMAU6471724,40HQ,3800,PNIT,부산,외항,2024-06-05,2024-06-08,45000,야간 불가
OOLU6193688,40FT,4000,JUCT,울산,내항,2024-06-02,2024-06-05,42000,확정 이후 연락
MSCU2169640,40HQ,4100,IGCT,군산,내항,2024-06-02,2024-06-06,45000,빠른 픽업 가능
TRIU8583648,40HQ,4200,IGCT,군산,내항,2024-06-02,2024-06-06,50000,확정 이후 연락
EMCU6678175,20FT,2400,TOC,부산,내항,2024-06-03,2024-06-07,47000,확정 이후 연락
MAEU4635012,20FT,2400,SNCT,인천,외항,2024-06-07,2024-06-10,40000,전화 요망
ONEU4969314,20FT,2400,IGCT,군산,내항,2024-06-05,2024-06-09,45000,전화 요망
ONEU9192802,20FT,2200,BPTG,부산,내항,2024-06-06,2024-06-10,45000,확정 이후 연락
MSCU1080303,40FT,3700,PNIT,부산,외항,2024-06-06,2024-06-11,40000,빠른 픽업 가능
TRIU1549296,20FT,2100,GWCT,광양,내항,2024-06-04,2024-06-09,40000,확정 이후 연락
MAEU4751636,40FT,4000,PNCT,평택,내항,2024-06-06,2024-06-11,47000,야간 불가
MSCU1514231,40FT,3700,PNIT,부산,외항,2024-06-06,2024-06-09,47000,전화 요망
HMMU7420265,40HQ,3900,KIT,광양,내항,2024-06-04,2024-06-07,45000,전화 요망
MAEU4378231,20FT,2200,HJIT,인천,외항,2024-06-05,2024-06-10,40000,확정 이후 연락
ONEU6865782,40HQ,4000,PNIT,부산,외항,2024-06-04,2024-06-07,40000,확정 이후 연락
OOLU3056464,40FT,3600,SNCT,인천,외항,2024-06-01,2024-06-05,47000,전화 요망
CMAU3361985,20FT,2300,BPTS,부산,내항,2024-06-01,2024-06-06,42000,전화 요망
YMLU1884171,20FT,2500,ICT,인천,내항,2024-06-06,2024-06-10,42000,전화 요망
MSCU5869489,40HQ,4200,BPTS,부산,내항,2024-06-03,2024-06-07,40000,빠른 픽업 가능
TRIU4218918,40FT,3800,BPTS,부산,내항,2024-06-04,2024-06-07,45000,전화 요망
MAEU8078920,40FT,4000,BPTS,부산,내항,2024-06-05,2024-06-10,42000,전화 요망
HMMU1464498,20FT,2300,BCT,부산,외항,2024-06-07,2024-06-11,47000,전화 요망
MSCU8563123,40FT,3600,HBCT,부산,내항,2024-06-05,2024-06-10,47000,야간 불가
HMMU2769057,20FT,2200,PCTC,평택,내항,2024-06-02,2024-06-05,50000,빠른 픽업 가능
ONEU7818243,20FT,2100,E1CT,인천,내항,2024-06-01,2024-06-04,42000,전화 요망
OOLU3987758,40HQ,3900,GWCT,광양,내항,2024-06-04,2024-06-08,50000,야간 불가
CMAU7229687,40FT,3800,BPTG,부산,내항,2024-06-07,2024-06-12,40000,야간 불가
ONEU3050203,20FT,2400,UNCT,울산,내항,2024-06-05,2024-06-09,42000,빠른 픽업 가능
EMCU8370662,20FT,2500,GWCT,광양,내항,2024-06-05,2024-06-10,42000,야간 불가
HMMU3603644,40FT,3600,IFT,인천,내항,2024-06-01,2024-06-05,40000,확정 이후 연락
TCLU6830455,20FT,2500,PNCT,평택,내항,2024-06-05,2024-06-10,47000,전화 요망
CMAU2447990,20FT,2300,PNC,부산,외항,2024-06-03,2024-06-07,45000,빠른 픽업 가능
FSCU9123984,20FT,2500,IFT,인천,내항,2024-06-05,2024-06-08,42000,빠른 픽업 가능
MSCU9448188,40FT,4000,BPTG,부산,내항,2024-06-02,2024-06-07,45000,빠른 픽업 가능
ONEU6294782,40FT,3600,BCT,부산,외항,2024-06-05,2024-06-10,40000,전화 요망
MSCU9151301,20FT,2400,SNCT,인천,외항,2024-06-05,2024-06-09,45000,전화 요망
TCLU7384992,40FT,3800,UNCT,울산,내항,2024-06-04,2024-06-08,47000,확정 이후 연락
MSCU3286936,20FT,2100,ICT,인천,내항,2024-06-07,2024-06-10,50000,확정 이후 연락
MAEU5130465,40HQ,4100,HJIT,인천,외항,2024-06-06,2024-06-10,50000,확정 이후 연락
MSCU4708670,40FT,3800,BNCT,부산,외항,2024-06-07,2024-06-11,42000,빠른 픽업 가능
EMCU3585405,20FT,2400,UNCT,울산,내항,2024-06-07,2024-06-10,47000,확정 이후 연락
OOLU7895774,20FT,2300,HJIT,인천,외항,2024-06-05,2024-06-09,42000,확정 이후 연락
OOLU9053279,40FT,3700,SNCT,인천,외항,2024-06-01,2024-06-04,42000,전화 요망
HMMU4845059,40FT,3800,PNC,부산,외항,2024-06-07,2024-06-10,45000,전화 요망
YMLU9090963,20FT,2500,KIT,광양,내항,2024-06-06,2024-06-09,42000,야간 불가
ONEU9070885,40FT,3800,SNCT,인천,외항,2024-06-01,2024-06-05,42000,확정 이후 연락
HMMU1870965,40FT,3800,BPTG,부산,내항,2024-06-02,2024-06-06,40000,야간 불가
OOLU7333528,40FT,4000,UNCT,울산,내항,2024-06-07,2024-06-11,50000,전화 요망
YMLU5838688,20FT,2500,PNCT,평택,내항,2024-06-06,2024-06-10,47000,확정 이후 연락
HMMU2739384,20FT,2400,ICT,인천,내항,2024-06-03,2024-06-06,42000,야간 불가
EMCU4416891,20FT,2200,HJIT,인천,외항,2024-06-06,2024-06-11,47000,야간 불가
FSCU6435340,40FT,3900,BPTG,부산,내항,2024-06-02,2024-06-06,45000,전화 요망
MSCU2677743,20FT,2300,IGCT,군산,내항,2024-06-02,2024-06-06,45000,전화 요망
YMLU7229596,40HQ,3800,HJIT,인천,외항,2024-06-02,2024-06-06,47000,야간 불가
CMAU5465217,20FT,2500,BPTG,부산,내항,2024-06-07,2024-06-10,47000,빠른 픽업 가능
FSCU9586246,20FT,2500,BPTG,부산,내항,2024-06-07,2024-06-11,47000,전화 요망
ONEU1569436,20FT,2200,PNC,부산,외항,2024-06-02,2024-06-06,40000,빠른 픽업 가능
HMMU8179361,20FT,2100,BPTS,부산,내항,2024-06-02,2024-06-06,42000,빠른 픽업 가능
EMCU7529019,20FT,2200,PNC,부산,외항,2024-06-06,2024-06-10,40000,전화 요망
EMCU2151116,20FT,2200,HBCT,부산,내항,2024-06-01,2024-06-06,47000,야간 불가
YMLU1972159,40HQ,3800,PCTC,평택,내항,2024-06-05,2024-06-10,40000,빠른 픽업 가능
YMLU4879217,20FT,2500,BNCT,부산,외항,2024-06-07,2024-06-12,40000,빠른 픽업 가능
CMAU1260292,40HQ,4200,PNCT,평택,내항,2024-06-03,2024-06-07,45000,야간 불가
CMAU7030597,40HQ,4000,PNIT,부산,외항,2024-06-02,2024-06-05,47000,빠른 픽업 가능
YMLU9799025,20FT,2500,ICT,인천,내항,2024-06-07,2024-06-11,40000,확정 이후 연락
TCLU8259036,20FT,2500,HJIT,인천,외항,2024-06-03,2024-06-07,45000,확정 이후 연락
TCLU1056329,20FT,2100,BCT,부산,외항,2024-06-03,2024-06-07,47000,확정 이후 연락
TCLU9406517,20FT,2100,HJIT,인천,외항,2024-06-02,2024-06-06,45000,전화 요망
ONEU4131537,40FT,4000,PCTC,평택,내항,2024-06-06,2024-06-09,50000,확정 이후 연락
ONEU6729754,40FT,3900,PNC,부산,외항,2024-06-04,2024-06-07,42000,전화 요망
EMCU3014810,20FT,2100,DGT,부산,외항,2024-06-06,2024-06-09,40000,전화 요망
HMMU9179150,40FT,3700,PNIT,부산,외항,2024-06-01,2024-06-05,47000,야간 불가
TCLU9068249,20FT,2500,BNCT,부산,외항,2024-06-02,2024-06-07,42000,전화 요망
MSCU3713210,40FT,3900,BNCT,부산,외항,2024-06-04,2024-06-08,47000,빠른 픽업 가능
OOLU3167469,40HQ,4100,PCTC,평택,내항,2024-06-02,2024-06-05,42000,확정 이후 연락
FSCU7645794,40FT,3700,UNCT,울산,내항,2024-06-05,2024-06-10,45000,빠른 픽업 가능
YMLU3338511,20FT,2500,BPTS,부산,내항,2024-06-01,2024-06-05,42000,확정 이후 연락
MSCU9862858,40FT,3600,BCT,부산,외항,2024-06-05,2024-06-10,50000,확정 이후 연락
TCLU7090174,20FT,2100,SNCT,인천,외항,2024-06-01,2024-06-06,50000,빠른 픽업 가능
TRIU1548821,40FT,4000,PCTC,평택,내항,2024-06-03,2024-06-07,50000,빠른 픽업 가능
FSCU6182925,40HQ,3800,PNIT,부산,외항,2024-06-06,2024-06-09,40000,확정 이후 연락
MSCU3331062,20FT,2200,HJIT,인천,외항,2024-06-07,2024-06-12,40000,빠른 픽업 가능
TCLU4632964,20FT,2200,GWCT,광양,내항,2024-06-07,2024-06-11,42000,확정 이후 연락
TCLU1598525,40HQ,3900,DGT,부산,외항,2024-06-05,2024-06-08,42000,야간 불가
MSCU6276209,20FT,2300,SNCT,인천,외항,2024-06-01,2024-06-04,50000,야간 불가
YMLU9199289,40HQ,3900,BCT,부산,외항,2024-06-06,2024-06-09,50000,빠른 픽업 가능
MSCU1372580,40HQ,4200,UNCT,울산,내항,2024-06-01,2024-06-06,40000,확정 이후 연락
EMCU4524578,40HQ,4100,ICT,인천,내항,2024-06-07,2024-06-10,47000,확정 이후 연락
OOLU3762247,20FT,2400,ICT,인천,내항,2024-06-05,2024-06-08,45000,전화 요망
YMLU1952642,20FT,2500,PNCT,평택,내항,2024-06-05,2024-06-10,40000,확정 이후 연락
MAEU7069311,20FT,2400,ICT,인천,내항,2024-06-05,2024-06-08,42000,전화 요망
MAEU5318830,40FT,3600,KIT,광양,내항,2024-06-03,2024-06-07,42000,전화 요망
YMLU9578306,40HQ,4100,BCT,부산,외항,2024-06-02,2024-06-05,40000,전화 요망
FSCU8869278,40FT,3600,HBCT,부산,내항,2024-06-02,2024-06-07,47000,빠른 픽업 가능
TRIU6456337,40FT,3700,HJIT,인천,외항,2024-06-06,2024-06-09,47000,전화 요망
HMMU9827821,20FT,2400,PCTC,평택,내항,2024-06-07,2024-06-10,40000,빠른 픽업 가능
TRIU4300433,20FT,2400,BNCT,부산,외항,2024-06-01,2024-06-04,47000,야간 불가
CMAU8078929,40FT,3800,PNC,부산,외항,2024-06-04,2024-06-09,42000,확정 이후 연락
CMAU5586900,20FT,2200,SNCT,인천,외항,2024-06-01,2024-06-06,42000,확정 이후 연락
OOLU4120827,40FT,4000,DGT,부산,외항,2024-06-01,2024-06-04,40000,야간 불가
TCLU2252755,40HQ,4100,UNCT,울산,내항,2024-06-01,2024-06-04,47000,야간 불가
TCLU5152148,20FT,2300,PNC,부산,외항,2024-06-07,2024-06-11,45000,야간 불가
FSCU2211806,40FT,3800,KIT,광양,내항,2024-06-01,2024-06-04,42000,확정 이후 연락
FSCU4087274,40HQ,3900,E1CT,인천,내항,2024-06-02,2024-06-07,42000,빠른 픽업 가능
FSCU9988784,40FT,4000,PNIT,부산,외항,2024-06-05,2024-06-10,42000,빠른 픽업 가능
OOLU6057825,40FT,3600,BPTS,부산,내항,2024-06-02,2024-06-07,50000,빠른 픽업 가능
YMLU2569972,20FT,2100,PNC,부산,외항,2024-06-04,2024-06-07,50000,야간 불가
YMLU1986670,40HQ,3800,UNCT,울산,내항,2024-06-05,2024-06-08,47000,빠른 픽업 가능
EMCU7745976,40HQ,3800,PNCT,평택,내항,2024-06-02,2024-06-06,45000,전화 요망
CMAU6043619,40HQ,3900,HBCT,부산,내항,2024-06-02,2024-06-07,42000,야간 불가
YMLU2377824,40FT,3700,BCT,부산,외항,2024-06-03,2024-06-08,40000,야간 불가
TCLU7427337,40FT,3800,PNCT,평택,내항,2024-06-01,2024-06-04,45000,야간 불가
MAEU3584815,40FT,3600,SNCT,인천,외항,2024-06-04,2024-06-08,40000,확정 이후 연락
YMLU3465387,40HQ,3900,TOC,부산,내항,2024-06-04,2024-06-07,42000,확정 이후 연락
FSCU4675082,20FT,2400,PNC,부산,외항,2024-06-04,2024-06-07,50000,전화 요망
EMCU1706494,20FT,2300,HJIT,인천,외항,2024-06-02,2024-06-06,40000,전화 요망
MSCU2454732,20FT,2100,HJIT,인천,외항,2024-06-06,2024-06-11,45000,전화 요망
YMLU8877798,40HQ,4200,SNCT,인천,외항,2024-06-06,2024-06-10,42000,전화 요망
MSCU8425424,40FT,4000,HBCT,부산,내항,2024-06-03,2024-06-06,42000,야간 불가
TRIU4020521,40FT,3700,IFT,인천,내항,2024-06-07,2024-06-10,47000,확정 이후 연락
OOLU3222543,20FT,2500,E1CT,인천,내항,2024-06-05,2024-06-10,50000,확정 이후 연락
MAEU9524466,20FT,2500,IFT,인천,내항,2024-06-06,2024-06-09,42000,빠른 픽업 가능
MSCU9596768,20FT,2200,IFT,인천,내항,2024-06-06,2024-06-09,42000,빠른 픽업 가능
HMMU9440298,40HQ,4100,BCT,부산,외항,2024-06-01,2024-06-05,40000,빠른 픽업 가능
MAEU7372016,20FT,2100,BPTS,부산,내항,2024-06-02,2024-06-06,50000,빠른 픽업 가능
FSCU5231173,40HQ,4100,PNC,부산,외항,2024-06-06,2024-06-09,50000,야간 불가
TRIU8293077,40FT,3700,JUCT,울산,내항,2024-06-01,2024-06-04,42000,야간 불가
MAEU5854582,20FT,2400,ICT,인천,내항,2024-06-01,2024-06-04,47000,전화 요망
EMCU3360175,40FT,4000,TOC,부산,내항,2024-06-04,2024-06-09,42000,야간 불가
TCLU9753132,40FT,3600,UNCT,울산,내항,2024-06-03,2024-06-08,45000,빠른 픽업 가능
FSCU6271352,40HQ,4200,ICT,인천,내항,2024-06-06,2024-06-10,50000,확정 이후 연락
HMMU3246903,40HQ,3900,IFT,인천,내항,2024-06-05,2024-06-09,40000,빠른 픽업 가능
EMCU1768499,20FT,2400,IGCT,군산,내항,2024-06-06,2024-06-10,40000,야간 불가
TCLU7745372,40FT,3600,E1CT,인천,내항,2024-06-01,2024-06-04,47000,야간 불가
MAEU3062666,40HQ,4000,BPTG,부산,내항,2024-06-06,2024-06-11,47000,야간 불가
CMAU2916780,40HQ,4200,IGCT,군산,내항,2024-06-04,2024-06-09,45000,전화 요망
FSCU4457598,40FT,3600,BCT,부산,외항,2024-06-06,2024-06-11,45000,빠른 픽업 가능
OOLU6647926,40FT,3900,BCT,부산,외항,2024-06-01,2024-06-06,50000,야간 불가
HMMU5256669,40HQ,4100,BCT,부산,외항,2024-06-05,2024-06-08,42000,전화 요망
MAEU9778026,40FT,3800,PNC,부산,외항,2024-06-07,2024-06-12,40000,야간 불가
MAEU1225874,20FT,2200,HBCT,부산,내항,2024-06-02,2024-06-05,40000,야간 불가
YMLU1637822,20FT,2100,TOC,부산,내항,2024-06-07,2024-06-10,42000,빠른 픽업 가능
FSCU6579116,40HQ,3900,IGCT,군산,내항,2024-06-01,2024-06-05,47000,확정 이후 연락
FSCU9615207,40FT,3800,KIT,광양,내항,2024-06-04,2024-06-07,40000,야간 불가
EMCU7451993,40HQ,4100,PCTC,평택,내항,2024-06-04,2024-06-08,45000,전화 요망
CMAU1882058,40FT,3800,UNCT,울산,내항,2024-06-04,2024-06-07,47000,빠른 픽업 가능
FSCU5689888,40HQ,3900,BNCT,부산,외항,2024-06-06,2024-06-11,50000,전화 요망
MSCU2553032,20FT,2200,GWCT,광양,내항,2024-06-03,2024-06-08,42000,야간 불가
TCLU1297878,20FT,2300,HBCT,부산,내항,2024-06-02,2024-06-06,47000,확정 이후 연락
EMCU8333266,40FT,3900,E1CT,인천,내항,2024-06-01,2024-06-05,45000,확정 이후 연락
EMCU3127881,40HQ,4100,HBCT,부산,내항,2024-06-02,2024-06-06,42000,전화 요망
OOLU3123822,40HQ,3900,GWCT,광양,내항,2024-06-02,2024-06-05,47000,빠른 픽업 가능
EMCU6302953,40FT,4000,ICT,인천,내항,2024-06-03,2024-06-07,42000,전화 요망
TRIU9354020,40HQ,3800,PNCT,평택,내항,2024-06-05,2024-06-10,47000,확정 이후 연락
MAEU3808022,20FT,2500,KIT,광양,내항,2024-06-01,2024-06-06,45000,전화 요망
YMLU7917875,40HQ,4200,BPTG,부산,내항,2024-06-05,2024-06-10,40000,야간 불가
YMLU9615668,40HQ,4200,IGCT,군산,내항,2024-06-01,2024-06-05,45000,야간 불가
ONEU3934191,20FT,2500,HBCT,부산,내항,2024-06-01,2024-06-05,42000,빠른 픽업 가능
MSCU3290000,40FT,3800,BPTG,부산,내항,2024-06-03,2024-06-07,47000,확정 이후 연락
TRIU3389964,20FT,2400,ICT,인천,내항,2024-06-01,2024-06-05,50000,야간 불가
TRIU9491726,40FT,3600,BNCT,부산,외항,2024-06-06,2024-06-09,40000,빠른 픽업 가능
OOLU5478088,20FT,2200,PNCT,평택,내항,2024-06-02,2024-06-05,47000,전화 요망
MAEU4010816,40FT,3800,TOC,부산,내항,2024-06-05,2024-06-10,47000,빠른 픽업 가능
HMMU6451929,20FT,2100,IGCT,군산,내항,2024-06-06,2024-06-09,45000,야간 불가
YMLU7093408,40HQ,4200,E1CT,인천,내항,2024-06-07,2024-06-10,40000,확정 이후 연락
EMCU2332135,40HQ,3800,BPTS,부산,내항,2024-06-05,2024-06-08,40000,야간 불가
OOLU7386400,40FT,3900,UNCT,울산,내항,2024-06-02,2024-06-06,45000,빠른 픽업 가능
CMAU5192578,40FT,3800,BCT,부산,외항,2024-06-02,2024-06-06,42000,전화 요망
ONEU8784526,40FT,3600,UNCT,울산,내항,2024-06-06,2024-06-11,45000,전화 요망
FSCU4930526,20FT,2500,BCT,부산,외항,2024-06-04,2024-06-09,50000,전화 요망
HMMU1419558,40HQ,4000,IGCT,군산,내항,2024-06-01,2024-06-06,40000,빠른 픽업 가능
FSCU2401927,40FT,3900,PNCT,평택,내항,2024-06-01,2024-06-04,50000,빠른 픽업 가능
ONEU3889313,40HQ,4200,IGCT,군산,내항,2024-06-06,2024-06-11,40000,전화 요망
MAEU7768866,40FT,3600,PNC,부산,외항,2024-06-01,2024-06-06,42000,전화 요망
TCLU3827227,40FT,3600,BNCT,부산,외항,2024-06-06,2024-06-11,50000,야간 불가
OOLU5969079,20FT,2100,GWCT,광양,내항,2024-06-03,2024-06-06,47000,빠른 픽업 가능
ONEU4698392,40FT,3700,HBCT,부산,내항,2024-06-06,2024-06-09,50000,확정 이후 연락
TRIU3775433,40FT,3700,HBCT,부산,내항,2024-06-06,2024-06-11,42000,빠른 픽업 가능
TCLU9034525,20FT,2400,TOC,부산,내항,2024-06-03,2024-06-06,45000,야간 불가
YMLU4419222,40HQ,4100,ICT,인천,내항,2024-06-03,2024-06-08,40000,야간 불가
FSCU6169722,40HQ,3900,HJIT,인천,외항,2024-06-07,2024-06-11,42000,전화 요망
MAEU8264832,20FT,2500,IFT,인천,내항,2024-06-01,2024-06-04,45000,빠른 픽업 가능
