Container Number,Size,Tare (kg),Terminal,Region,Type,Available From,Available To,Price (KRW),Remarks
MSCU6909808,40HQ,4000,KIT,광양,내항,2025-06-16,2025-06-20,50000,전화 요망
CMAU3181289,40FT,3600,PNIT,부산,외항,2025-06-16,,0,가격 문의 필요
OOLU7567703,40HQ,3800,HJIT,인천,외항,2025-06-17,,0,가격 문의 필요
CMAU4341795,40HQ,4200,UNCT,울산,내항,2025-06-25,2025-06-29,47000,야간 불가
MSCU7004324,40FT,3700,PNIT,부산,외항,2025-06-30,,0,가격 문의 필요
ONEU6529017,40HQ,3900,PNC,부산,외항,2025-06-18,,0,가격 문의 필요
TRIU2439027,40HQ,4000,PNCT,평택,내항,2025-06-30,2025-07-05,45000,야간 불가
YMLU5303129,40FT,3900,IFT,인천,내항,2025-06-22,2025-06-25,50000,전화 요망
ONEU8494074,20FT,2500,BCT,부산,외항,2025-06-18,,0,가격 문의 필요
HMMU5523073,20FT,2500,PNIT,부산,외항,2025-06-05,,0,가격 문의 필요
MSCU6066160,40HQ,3800,SNCT,인천,외항,2025-06-12,,0,가격 문의 필요
MSCU1893101,40HQ,3800,IGCT,군산,내항,2025-06-24,2025-06-29,42000,전화 요망
ONEU1176165,40FT,4000,E1CT,인천,내항,2025-06-08,2025-06-11,47000,야간 불가
CMAU1698333,20FT,2300,HBCT,부산,내항,2025-06-28,2025-07-01,45000,빠른 픽업 가능
EMCU3059267,40FT,4000,PNIT,부산,외항,2025-06-13,,0,가격 문의 필요
TCLU2473529,20FT,2500,BCT,부산,외항,2025-06-25,,0,가격 문의 필요
MSCU4792520,20FT,2300,PNCT,평택,내항,2025-06-03,2025-06-07,42000,빠른 픽업 가능
TRIU3157709,20FT,2100,IGCT,군산,내항,2025-06-11,2025-06-16,40000,야간 불가
CMAU1906861,20FT,2500,PNC,부산,외항,2025-06-22,,0,가격 문의 필요
TRIU5669633,20FT,2100,GWCT,광양,내항,2025-06-11,2025-06-15,42000,확정 이후 연락
MSCU4270406,20FT,2200,HBCT,부산,내항,2025-06-24,2025-06-29,42000,야간 불가
HMMU8572286,20FT,2300,ICT,인천,내항,2025-06-30,2025-07-04,40000,전화 요망
HMMU1545807,20FT,2400,SNCT,인천,외항,2025-06-03,,0,가격 문의 필요
MAEU6473778,40HQ,4100,BPTG,부산,내항,2025-06-30,2025-07-04,45000,확정 이후 연락
FSCU5113928,40HQ,3800,PNIT,부산,외항,2025-06-21,,0,가격 문의 필요
MAEU3329592,20FT,2300,KIT,광양,내항,2025-06-02,2025-06-07,45000,확정 이후 연락
CMAU5305356,20FT,2500,BCT,부산,외항,2025-06-01,,0,가격 문의 필요
HMMU3883757,40HQ,4200,BPTG,부산,내항,2025-06-19,2025-06-22,42000,확정 이후 연락
TCLU3849720,40FT,4000,IGCT,군산,내항,2025-06-23,2025-06-26,45000,전화 요망
CMAU5298249,40HQ,3900,JUCT,울산,내항,2025-06-27,2025-07-02,42000,빠른 픽업 가능
YMLU2328885,40FT,3700,TOC,부산,내항,2025-06-21,2025-06-24,47000,야간 불가
TRIU6723297,20FT,2400,JUCT,울산,내항,2025-06-15,2025-06-20,40000,전화 요망
MAEU7544756,20FT,2500,SNCT,인천,외항,2025-06-01,,0,가격 문의 필요
CMAU9889596,40FT,3800,GWCT,광양,내항,2025-06-08,2025-06-11,40000,야간 불가
FSCU6918035,40HQ,4200,E1CT,인천,내항,2025-06-24,2025-06-29,40000,야간 불가
MAEU7536879,40FT,3800,GWCT,광양,내항,2025-06-06,2025-06-09,40000,야간 불가
FSCU7900225,40HQ,4000,PNCT,평택,내항,2025-06-22,2025-06-26,40000,빠른 픽업 가능
HMMU7902559,20FT,2500,PNIT,부산,외항,2025-06-09,,0,가격 문의 필요
MSCU5631836,40HQ,4200,GWCT,광양,내항,2025-06-10,2025-06-14,42000,전화 요망
MSCU2337403,40FT,4000,IGCT,군산,내항,2025-06-07,2025-06-11,42000,전화 요망
TRIU3067408,40FT,4000,BPTS,부산,내항,2025-06-25,2025-06-30,50000,확정 이후 연락
EMCU4816842,20FT,2500,ICT,인천,내항,2025-06-05,2025-06-08,42000,전화 요망
TCLU3233643,40HQ,4100,ICT,인천,내항,2025-06-02,2025-06-07,50000,빠른 픽업 가능
EMCU3281191,40HQ,4200,BNCT,부산,외항,2025-06-12,,0,가격 문의 필요
EMCU5729720,40FT,4000,ICT,인천,내항,2025-06-15,2025-06-20,50000,빠른 픽업 가능
FSCU5815619,40FT,3600,BPTG,부산,내항,2025-06-12,2025-06-17,42000,확정 이후 연락
CMAU1696112,40FT,3900,GWCT,광양,내항,2025-06-02,2025-06-07,50000,확정 이후 연락
MSCU1895753,40FT,3900,JUCT,울산,내항,2025-06-14,2025-06-18,45000,빠른 픽업 가능
HMMU1401718,40HQ,4100,PNC,부산,외항,2025-06-01,,0,가격 문의 필요
OOLU8532334,40HQ,4200,KIT,광양,내항,2025-06-27,2025-07-01,45000,빠른 픽업 가능
EMCU8672066,40HQ,4200,IGCT,군산,내항,2025-06-25,2025-06-30,45000,확정 이후 연락
FSCU5397834,40FT,3800,PNCT,평택,내항,2025-06-05,2025-06-08,47000,야간 불가
EMCU9278932,20FT,2200,IGCT,군산,내항,2025-06-13,2025-06-18,47000,전화 요망
ONEU5364588,40HQ,4000,UNCT,울산,내항,2025-06-15,2025-06-20,45000,확정 이후 연락
ONEU2446864,40FT,3700,BCT,부산,외항,2025-06-24,,0,가격 문의 필요
YMLU2020326,40FT,3800,HJIT,인천,외항,2025-06-05,,0,가격 문의 필요
MAEU2353409,40FT,3700,BPTS,부산,내항,2025-06-25,2025-06-30,50000,확정 이후 연락
CMAU6840441,20FT,2100,IGCT,군산,내항,2025-06-05,2025-06-09,40000,야간 불가
TRIU4429956,20FT,2100,SNCT,인천,외항,2025-06-06,,0,가격 문의 필요
ONEU3680419,20FT,2100,IFT,인천,내항,2025-06-04,2025-06-07,42000,빠른 픽업 가능
FSCU4177737,40FT,3700,BCT,부산,외항,2025-06-19,,0,가격 문의 필요
TRIU2585607,40HQ,4200,DGT,부산,외항,2025-06-08,,0,가격 문의 필요
EMCU7726260,20FT,2400,BPTG,부산,내항,2025-06-24,2025-06-28,42000,야간 불가
MAEU2826801,40HQ,3800,BNCT,부산,외항,2025-06-03,,0,가격 문의 필요
MAEU8098413,20FT,2100,BPTG,부산,내항,2025-06-25,2025-06-30,45000,확정 이후 연락
MSCU4481104,40HQ,3900,UNCT,울산,내항,2025-06-01,2025-06-05,50000,전화 요망
CMAU5940791,20FT,2400,KIT,광양,내항,2025-06-14,2025-06-17,45000,빠른 픽업 가능
EMCU4615310,40FT,3800,HJIT,인천,외항,2025-06-10,,0,가격 문의 필요
TRIU9803889,40FT,3900,JUCT,울산,내항,2025-06-07,2025-06-10,47000,야간 불가
ONEU6079863,20FT,2200,ICT,인천,내항,2025-06-29,2025-07-02,40000,확정 이후 연락
MAEU3315987,40FT,3700,E1CT,인천,내항,2025-06-30,2025-07-05,42000,야간 불가
HMMU4136937,40HQ,4200,PNC,부산,외항,2025-06-02,,0,가격 문의 필요
EMCU4279619,40HQ,4100,DGT,부산,외항,2025-06-25,,0,가격 문의 필요
HMMU1400979,40FT,3700,PNCT,평택,내항,2025-06-14,2025-06-17,40000,빠른 픽업 가능
MSCU4844826,40HQ,3800,DGT,부산,외항,2025-06-19,,0,가격 문의 필요
HMMU2044002,40HQ,3800,BPTS,부산,내항,2025-06-11,2025-06-15,50000,전화 요망
HMMU7181849,40HQ,4000,IFT,인천,내항,2025-06-03,2025-06-07,42000,빠른 픽업 가능
FSCU8236604,20FT,2500,JUCT,울산,내항,2025-06-19,2025-06-23,50000,확정 이후 연락
EMCU7414058,20FT,2200,ICT,인천,내항,2025-06-21,2025-06-24,40000,야간 불가
ONEU8894854,40HQ,3900,TOC,부산,내항,2025-06-15,2025-06-18,47000,빠른 픽업 가능
HMMU6848546,40HQ,3800,PNIT,부산,외항,2025-06-10,,0,가격 문의 필요
ONEU8077799,40HQ,3800,HBCT,부산,내항,2025-06-22,2025-06-26,47000,전화 요망
HMMU2319386,20FT,2200,TOC,부산,내항,2025-06-11,2025-06-15,45000,빠른 픽업 가능
YMLU4485711,40FT,3700,SNCT,인천,외항,2025-06-19,,0,가격 문의 필요
EMCU7785307,40FT,3800,DGT,부산,외항,2025-06-10,,0,가격 문의 필요
OOLU1239088,40HQ,4100,ICT,인천,내항,2025-06-05,2025-06-08,45000,확정 이후 연락
MAEU9110907,20FT,2500,GWCT,광양,내항,2025-06-14,2025-06-17,47000,확정 이후 연락
FSCU9757718,20FT,2300,SNCT,인천,외항,2025-06-21,,0,가격 문의 필요
TRIU3448254,40FT,4000,GWCT,광양,내항,2025-06-06,2025-06-11,47000,빠른 픽업 가능
FSCU6368610,20FT,2100,HBCT,부산,내항,2025-06-24,2025-06-28,47000,확정 이후 연락
FSCU9822123,20FT,2500,PNIT,부산,외항,2025-06-12,,0,가격 문의 필요
MAEU7938915,40HQ,4200,HJIT,인천,외항,2025-06-05,,0,가격 문의 필요
TRIU5449568,40FT,3900,HBCT,부산,내항,2025-06-18,2025-06-23,42000,확정 이후 연락
YMLU4447242,40HQ,3800,KIT,광양,내항,2025-06-12,2025-06-15,45000,빠른 픽업 가능
MSCU5804014,40FT,3700,ICT,인천,내항,2025-06-04,2025-06-07,40000,확정 이후 연락
HMMU8805090,40HQ,3800,PNC,부산,외항,2025-06-20,,0,가격 문의 필요
HMMU9699148,40HQ,4100,BPTS,부산,내항,2025-06-28,2025-07-01,45000,빠른 픽업 가능
TCLU4763920,40HQ,3900,SNCT,인천,외항,2025-06-01,,0,가격 문의 필요
FSCU9650608,40FT,3900,GWCT,광양,내항,2025-06-13,2025-06-16,45000,전화 요망
ONEU3877914,40HQ,4200,PNCT,평택,내항,2025-06-30,2025-07-04,50000,빠른 픽업 가능
HMMU5497627,20FT,2100,UNCT,울산,내항,2025-06-11,2025-06-14,50000,전화 요망
OOLU2149333,40FT,4000,KIT,광양,내항,2025-06-18,2025-06-22,40000,확정 이후 연락
YMLU9544705,40HQ,4000,HJIT,인천,외항,2025-06-06,,0,가격 문의 필요
FSCU3364910,20FT,2100,PNC,부산,외항,2025-06-06,,0,가격 문의 필요
ONEU4090578,40FT,3700,BNCT,부산,외항,2025-06-21,,0,가격 문의 필요
TRIU3185834,40FT,3600,IGCT,군산,내항,2025-06-11,2025-06-16,40000,빠른 픽업 가능
MSCU7023837,20FT,2300,IGCT,군산,내항,2025-06-10,2025-06-14,42000,전화 요망
MSCU9047235,20FT,2100,PNCT,평택,내항,2025-06-03,2025-06-08,47000,전화 요망
ONEU9600409,40FT,4000,TOC,부산,내항,2025-06-02,2025-06-05,50000,전화 요망
TCLU2967693,40HQ,3900,BNCT,부산,외항,2025-06-19,,0,가격 문의 필요
FSCU4524317,40FT,3600,BCT,부산,외항,2025-06-07,,0,가격 문의 필요
YMLU4651414,20FT,2500,GWCT,광양,내항,2025-06-21,2025-06-25,45000,확정 이후 연락
ONEU9333182,40FT,3600,IGCT,군산,내항,2025-06-10,2025-06-13,42000,확정 이후 연락
YMLU5181573,40FT,3800,IGCT,군산,내항,2025-06-11,2025-06-16,47000,빠른 픽업 가능
TRIU2431557,40FT,4000,TOC,부산,내항,2025-06-06,2025-06-09,47000,빠른 픽업 가능
ONEU9704227,20FT,2300,GWCT,광양,내항,2025-06-13,2025-06-17,45000,야간 불가
EMCU1872233,40FT,3700,SNCT,인천,외항,2025-06-27,,0,가격 문의 필요
MAEU8434796,20FT,2200,GWCT,광양,내항,2025-06-04,2025-06-09,40000,확정 이후 연락
TCLU9152821,40HQ,4200,BPTG,부산,내항,2025-06-07,2025-06-12,40000,야간 불가
CMAU8300556,40FT,3900,PNC,부산,외항,2025-06-10,,0,가격 문의 필요
EMCU1641343,40HQ,3900,DGT,부산,외항,2025-06-12,,0,가격 문의 필요
FSCU8530182,40FT,3800,E1CT,인천,내항,2025-06-29,2025-07-02,50000,확정 이후 연락
FSCU2916246,40FT,3600,PNCT,평택,내항,2025-06-17,2025-06-21,42000,빠른 픽업 가능
MAEU3501485,20FT,2100,PCTC,평택,내항,2025-06-15,2025-06-18,47000,야간 불가
FSCU8941249,40FT,3900,E1CT,인천,내항,2025-06-30,2025-07-03,42000,야간 불가
HMMU6349474,20FT,2200,TOC,부산,내항,2025-06-07,2025-06-12,45000,빠른 픽업 가능
HMMU2351712,20FT,2200,PNIT,부산,외항,2025-06-01,,0,가격 문의 필요
EMCU6270897,20FT,2300,BPTG,부산,내항,2025-06-12,2025-06-15,45000,전화 요망
OOLU8577011,20FT,2100,BNCT,부산,외항,2025-06-03,,0,가격 문의 필요
YMLU7487773,20FT,2400,KIT,광양,내항,2025-06-08,2025-06-13,47000,전화 요망
TRIU2140540,40HQ,3900,UNCT,울산,내항,2025-06-20,2025-06-25,50000,빠른 픽업 가능
FSCU9242419,40HQ,4200,PNC,부산,외항,2025-06-06,,0,가격 문의 필요
CMAU5221638,20FT,2300,KIT,광양,내항,2025-06-16,2025-06-19,40000,전화 요망
FSCU3029073,40HQ,4200,IGCT,군산,내항,2025-06-22,2025-06-27,45000,전화 요망
HMMU6990909,20FT,2400,ICT,인천,내항,2025-06-25,2025-06-28,40000,야간 불가
OOLU7958459,40FT,3600,HJIT,인천,외항,2025-06-22,,0,가격 문의 필요
MAEU5445748,20FT,2400,JUCT,울산,내항,2025-06-19,2025-06-23,45000,야간 불가
MSCU7926046,20FT,2500,ICT,인천,내항,2025-06-18,2025-06-22,40000,빠른 픽업 가능
MAEU7388014,20FT,2100,DGT,부산,외항,2025-06-27,,0,가격 문의 필요
EMCU3211140,20FT,2200,PNIT,부산,외항,2025-06-18,,0,가격 문의 필요
MAEU2790312,20FT,2200,DGT,부산,외항,2025-06-28,,0,가격 문의 필요
TCLU3754855,20FT,2200,UNCT,울산,내항,2025-06-22,2025-06-27,42000,전화 요망
FSCU2040696,40FT,4000,ICT,인천,내항,2025-06-09,2025-06-14,47000,확정 이후 연락
MAEU9354395,20FT,2100,BPTS,부산,내항,2025-06-15,2025-06-19,42000,확정 이후 연락
ONEU9019413,20FT,2200,JUCT,울산,내항,2025-06-21,2025-06-26,47000,빠른 픽업 가능
HMMU9178484,40FT,4000,PNCT,평택,내항,2025-06-21,2025-06-24,40000,전화 요망
HMMU8885764,40HQ,4200,BPTG,부산,내항,2025-06-30,2025-07-05,45000,전화 요망
YMLU7116221,40FT,3700,BPTS,부산,내항,2025-06-30,2025-07-03,42000,전화 요망
EMCU2281822,40FT,3800,UNCT,울산,내항,2025-06-11,2025-06-14,45000,전화 요망
MSCU5588076,20FT,2300,HBCT,부산,내항,2025-06-07,2025-06-10,50000,빠른 픽업 가능
OOLU2446002,20FT,2200,BPTG,부산,내항,2025-06-05,2025-06-10,40000,전화 요망
MSCU5924084,40FT,4000,HBCT,부산,내항,2025-06-09,2025-06-14,42000,빠른 픽업 가능
ONEU4144766,40HQ,4200,BPTS,부산,내항,2025-06-02,2025-06-06,47000,빠른 픽업 가능
ONEU4002110,40HQ,4100,HJIT,인천,외항,2025-06-06,,0,가격 문의 필요
CMAU8030240,20FT,2100,PCTC,평택,내항,2025-06-19,2025-06-23,50000,야간 불가
YMLU2192837,40FT,3800,PCTC,평택,내항,2025-06-17,2025-06-22,42000,빠른 픽업 가능
CMAU8840421,20FT,2400,JUCT,울산,내항,2025-06-30,2025-07-04,50000,빠른 픽업 가능
EMCU6786002,20FT,2400,UNCT,울산,내항,2025-06-15,2025-06-19,45000,전화 요망
MSCU8599578,20FT,2500,BPTS,부산,내항,2025-06-04,2025-06-09,50000,야간 불가
ONEU9732192,40FT,4000,E1CT,인천,내항,2025-06-16,2025-06-21,45000,빠른 픽업 가능
HMMU2121166,20FT,2100,IFT,인천,내항,2025-06-11,2025-06-15,45000,확정 이후 연락
OOLU8067232,40FT,4000,PCTC,평택,내항,2025-06-25,2025-06-28,47000,전화 요망
HMMU8554757,40HQ,4100,TOC,부산,내항,2025-06-04,2025-06-09,50000,전화 요망
FSCU1472205,40FT,3800,PNCT,평택,내항,2025-06-09,2025-06-13,47000,빠른 픽업 가능
HMMU2403086,40HQ,4200,UNCT,울산,내항,2025-06-10,2025-06-15,50000,야간 불가
TRIU7861552,40HQ,3900,BPTG,부산,내항,2025-06-03,2025-06-06,45000,빠른 픽업 가능
MAEU5721974,40HQ,3900,PCTC,평택,내항,2025-06-30,2025-07-05,40000,전화 요망
FSCU3172650,40HQ,4100,HJIT,인천,외항,2025-06-13,,0,가격 문의 필요
CMAU5543287,40HQ,3900,PCTC,평택,내항,2025-06-13,2025-06-17,45000,야간 불가
YMLU9929074,20FT,2300,PNC,부산,외항,2025-06-05,,0,가격 문의 필요
FSCU7251196,40FT,3800,IFT,인천,내항,2025-06-15,2025-06-18,47000,야간 불가
TRIU8093869,20FT,2100,IGCT,군산,내항,2025-06-22,2025-06-25,47000,빠른 픽업 가능
OOLU2829381,20FT,2100,TOC,부산,내항,2025-06-16,2025-06-21,47000,전화 요망
YMLU5795976,20FT,2400,BPTG,부산,내항,2025-06-17,2025-06-22,40000,빠른 픽업 가능
MAEU3709149,20FT,2200,BCT,부산,외항,2025-06-14,,0,가격 문의 필요
TCLU9662235,40HQ,4200,BNCT,부산,외항,2025-06-16,,0,가격 문의 필요
FSCU5189555,40FT,3700,ICT,인천,내항,2025-06-14,2025-06-18,40000,야간 불가
ONEU1696274,40HQ,3900,HJIT,인천,외항,2025-06-25,,0,가격 문의 필요
HMMU6886665,40HQ,4100,ICT,인천,내항,2025-06-08,2025-06-12,45000,야간 불가
MAEU3329741,20FT,2200,HBCT,부산,내항,2025-06-10,2025-06-14,45000,야간 불가
MAEU7142067,20FT,2400,BPTS,부산,내항,2025-06-25,2025-06-29,45000,확정 이후 연락
ONEU8923234,20FT,2200,PNC,부산,외항,2025-06-21,,0,가격 문의 필요
TCLU8592655,40FT,3700,BCT,부산,외항,2025-06-21,,0,가격 문의 필요
OOLU2344741,40HQ,4000,PNCT,평택,내항,2025-06-21,2025-06-26,47000,야간 불가
MSCU2763049,40HQ,3800,BNCT,부산,외항,2025-06-20,,0,가격 문의 필요
CMAU4742619,20FT,2400,PNIT,부산,외항,2025-06-05,,0,가격 문의 필요
EMCU1678008,40FT,3900,PNIT,부산,외항,2025-06-27,,0,가격 문의 필요
MSCU8180801,40FT,4000,SNCT,인천,외항,2025-06-13,,0,가격 문의 필요
FSCU7553419,20FT,2200,DGT,부산,외항,2025-06-16,,0,가격 문의 필요
ONEU9038381,40FT,4000,SNCT,인천,외항,2025-06-05,,0,가격 문의 필요
FSCU2932403,40HQ,4100,BPTS,부산,내항,2025-06-16,2025-06-19,42000,빠른 픽업 가능
ONEU6897367,20FT,2300,PNCT,평택,내항,2025-06-23,2025-06-27,45000,빠른 픽업 가능
YMLU6700429,20FT,2500,UNCT,울산,내항,2025-06-14,2025-06-19,47000,전화 요망
MSCU7181164,20FT,2100,IFT,인천,내항,2025-06-15,2025-06-18,40000,확정 이후 연락
YMLU4116381,40HQ,4000,JUCT,울산,내항,2025-06-22,2025-06-25,40000,야간 불가
ONEU9160128,20FT,2300,PNCT,평택,내항,2025-06-23,2025-06-28,42000,야간 불가
CMAU3463670,20FT,2400,HJIT,인천,외항,2025-06-16,,0,가격 문의 필요
HMMU3780872,40FT,3800,DGT,부산,외항,2025-06-02,,0,가격 문의 필요
YMLU5590372,40FT,3800,BPTG,부산,내항,2025-06-18,2025-06-23,45000,전화 요망
EMCU9961315,40FT,3700,DGT,부산,외항,2025-06-10,,0,가격 문의 필요
HMMU8945665,20FT,2300,IGCT,군산,내항,2025-06-12,2025-06-16,47000,야간 불가
TCLU9851624,20FT,2100,BPTS,부산,내항,2025-06-21,2025-06-24,42000,확정 이후 연락
FSCU4624092,40HQ,4200,BPTG,부산,내항,2025-06-29,2025-07-03,50000,전화 요망
ONEU4505179,20FT,2100,UNCT,울산,내항,2025-06-10,2025-06-13,40000,야간 불가
MAEU4174795,40HQ,3900,UNCT,울산,내항,2025-06-12,2025-06-15,42000,확정 이후 연락
YMLU2110181,20FT,2500,PNCT,평택,내항,2025-06-01,2025-06-04,45000,확정 이후 연락
EMCU8329198,40HQ,4000,PNC,부산,외항,2025-06-06,,0,가격 문의 필요
ONEU7079736,40HQ,3900,IFT,인천,내항,2025-06-16,2025-06-20,45000,야간 불가
FSCU9720696,40HQ,3800,PNIT,부산,외항,2025-06-09,,0,가격 문의 필요
EMCU7473941,40FT,3800,PNCT,평택,내항,2025-06-19,2025-06-22,47000,빠른 픽업 가능
OOLU9119785,40FT,3700,PNIT,부산,외항,2025-06-27,,0,가격 문의 필요
EMCU8055070,40FT,3600,BPTG,부산,내항,2025-06-08,2025-06-13,47000,빠른 픽업 가능
OOLU4657518,40FT,3900,JUCT,울산,내항,2025-06-14,2025-06-18,47000,빠른 픽업 가능
CMAU5145185,40HQ,4100,BNCT,부산,외항,2025-06-21,,0,가격 문의 필요
HMMU8333082,40HQ,4200,PCTC,평택,내항,2025-06-17,2025-06-21,47000,확정 이후 연락
MAEU4949692,40FT,4000,HBCT,부산,내항,2025-06-05,2025-06-09,45000,확정 이후 연락
CMAU5588171,40FT,4000,UNCT,울산,내항,2025-06-06,2025-06-11,42000,확정 이후 연락
TCLU3200249,40HQ,3800,GWCT,광양,내항,2025-06-03,2025-06-07,45000,야간 불가
TRIU3943223,40FT,4000,BNCT,부산,외항,2025-06-08,,0,가격 문의 필요
MSCU3882347,20FT,2400,PCTC,평택,내항,2025-06-07,2025-06-10,45000,야간 불가
TCLU2981293,40FT,3700,UNCT,울산,내항,2025-06-30,2025-07-04,50000,전화 요망
FSCU8168949,40HQ,4000,BPTG,부산,내항,2025-06-20,2025-06-23,40000,전화 요망
FSCU9762793,20FT,2100,GWCT,광양,내항,2025-06-26,2025-06-29,45000,야간 불가
TRIU1745470,20FT,2100,DGT,부산,외항,2025-06-18,,0,가격 문의 필요
MSCU5968782,40HQ,4200,JUCT,울산,내항,2025-06-20,2025-06-23,45000,야간 불가
ONEU7788992,20FT,2400,HJIT,인천,외항,2025-06-07,,0,가격 문의 필요
ONEU9146106,40FT,3800,IFT,인천,내항,2025-06-13,2025-06-17,40000,빠른 픽업 가능
YMLU3721805,40FT,4000,E1CT,인천,내항,2025-06-19,2025-06-22,50000,전화 요망
ONEU8411394,40HQ,4000,PNIT,부산,외항,2025-06-24,,0,가격 문의 필요
YMLU9377077,40FT,3700,PNCT,평택,내항,2025-06-12,2025-06-17,50000,확정 이후 연락
ONEU1542141,40HQ,4200,BPTS,부산,내항,2025-06-21,2025-06-24,40000,야간 불가
EMCU5576527,40HQ,4100,BPTS,부산,내항,2025-06-19,2025-06-22,47000,전화 요망
TRIU3634443,40FT,3900,SNCT,인천,외항,2025-06-21,,0,가격 문의 필요
TCLU4294716,40HQ,4000,UNCT,울산,내항,2025-06-20,2025-06-23,47000,빠른 픽업 가능
HMMU4058986,40FT,3800,IGCT,군산,내항,2025-06-12,2025-06-17,40000,빠른 픽업 가능
CMAU4365588,20FT,2400,BNCT,부산,외항,2025-06-17,,0,가격 문의 필요
TRIU1444640,40FT,4000,PNCT,평택,내항,2025-06-23,2025-06-28,45000,빠른 픽업 가능
CMAU3467520,40HQ,3900,JUCT,울산,내항,2025-06-14,2025-06-17,40000,야간 불가
CMAU6861602,40HQ,4100,UNCT,울산,내항,2025-06-14,2025-06-17,40000,확정 이후 연락
TCLU1776875,20FT,2100,ICT,인천,내항,2025-06-17,2025-06-20,45000,확정 이후 연락
TRIU9319017,20FT,2100,E1CT,인천,내항,2025-06-30,2025-07-04,45000,야간 불가
YMLU8204689,20FT,2200,DGT,부산,외항,2025-06-18,,0,가격 문의 필요
FSCU7218333,40FT,3600,IGCT,군산,내항,2025-06-08,2025-06-13,40000,빠른 픽업 가능
EMCU1525378,20FT,2100,BCT,부산,외항,2025-06-04,,0,가격 문의 필요
ONEU2157550,20FT,2500,BCT,부산,외항,2025-06-23,,0,가격 문의 필요
OOLU9138561,20FT,2200,HBCT,부산,내항,2025-06-26,2025-06-29,42000,빠른 픽업 가능
TRIU3933212,40HQ,4000,PCTC,평택,내항,2025-06-06,2025-06-10,42000,빠른 픽업 가능
ONEU7654747,40FT,3800,JUCT,울산,내항,2025-06-12,2025-06-17,40000,빠른 픽업 가능
FSCU2607116,40FT,3800,TOC,부산,내항,2025-06-28,2025-07-01,45000,확정 이후 연락
ONEU1659191,40HQ,3800,KIT,광양,내항,2025-06-19,2025-06-24,50000,야간 불가
MSCU3396987,40HQ,3800,DGT,부산,외항,2025-06-03,,0,가격 문의 필요
FSCU5364305,20FT,2200,GWCT,광양,내항,2025-06-01,2025-06-06,50000,빠른 픽업 가능
YMLU9029562,40HQ,3900,HBCT,부산,내항,2025-06-14,2025-06-18,50000,확정 이후 연락
CMAU4696402,40FT,3700,BPTS,부산,내항,2025-06-27,2025-06-30,50000,전화 요망
MAEU8081805,40HQ,3900,BPTS,부산,내항,2025-06-10,2025-06-13,42000,빠른 픽업 가능
FSCU6381406,40HQ,3800,GWCT,광양,내항,2025-06-14,2025-06-19,50000,야간 불가
MAEU5883765,40HQ,3900,PNC,부산,외항,2025-06-22,,0,가격 문의 필요
YMLU8843890,40FT,3700,UNCT,울산,내항,2025-06-25,2025-06-30,47000,빠른 픽업 가능
FSCU9470174,40HQ,3900,E1CT,인천,내항,2025-06-22,2025-06-26,50000,야간 불가
MAEU2366988,40HQ,4200,SNCT,인천,외항,2025-06-20,,0,가격 문의 필요
TCLU3050133,20FT,2200,JUCT,울산,내항,2025-06-20,2025-06-24,47000,전화 요망
OOLU8011501,20FT,2100,BPTG,부산,내항,2025-06-10,2025-06-15,40000,확정 이후 연락
YMLU8026757,40HQ,3900,ICT,인천,내항,2025-06-26,2025-06-29,42000,빠른 픽업 가능
EMCU2296093,40HQ,3900,ICT,인천,내항,2025-06-16,2025-06-20,50000,야간 불가
ONEU1648395,40HQ,3900,TOC,부산,내항,2025-06-01,2025-06-06,47000,확정 이후 연락
TCLU5578799,20FT,2100,ICT,인천,내항,2025-06-04,2025-06-07,42000,확정 이후 연락
MAEU7815474,20FT,2200,HJIT,인천,외항,2025-06-27,,0,가격 문의 필요
MAEU9974335,20FT,2500,ICT,인천,내항,2025-06-27,2025-06-30,40000,전화 요망
YMLU2308308,40HQ,3800,BPTS,부산,내항,2025-06-22,2025-06-25,47000,야간 불가
TCLU6765133,40FT,3600,KIT,광양,내항,2025-06-23,2025-06-27,50000,빠른 픽업 가능
HMMU9956981,40HQ,4100,BPTS,부산,내항,2025-06-10,2025-06-14,45000,빠른 픽업 가능
FSCU6835938,40HQ,3800,KIT,광양,내항,2025-06-06,2025-06-10,40000,전화 요망
MSCU5125509,20FT,2400,ICT,인천,내항,2025-06-10,2025-06-15,45000,야간 불가
EMCU7907768,40FT,3600,GWCT,광양,내항,2025-06-16,2025-06-20,50000,확정 이후 연락
EMCU7627331,40HQ,4100,IFT,인천,내항,2025-06-30,2025-07-05,40000,야간 불가
TCLU4697977,40FT,4000,BCT,부산,외항,2025-06-27,,0,가격 문의 필요
MAEU5683457,20FT,2200,BCT,부산,외항,2025-06-13,,0,가격 문의 필요
EMCU6164977,20FT,2300,GWCT,광양,내항,2025-06-19,2025-06-23,42000,확정 이후 연락
OOLU8584229,40FT,3800,KIT,광양,내항,2025-06-20,2025-06-23,40000,야간 불가
MAEU6317013,20FT,2100,DGT,부산,외항,2025-06-18,,0,가격 문의 필요
YMLU1057449,40FT,3700,PNC,부산,외항,2025-06-21,,0,가격 문의 필요
MAEU4857886,40FT,3900,KIT,광양,내항,2025-06-20,2025-06-25,42000,확정 이후 연락
EMCU7565968,40HQ,3900,BPTG,부산,내항,2025-06-27,2025-07-01,42000,전화 요망
